platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url,error
weibo,"                   近藤駿太超话  绝不调 骏太2025-11-08こんばんは駿太ですー今日はみろさねとボーリングに行きました！！さねは3.4回目？？だったらしいのですが負けましたさね上手！！今日は負けましたちょっとまじで点数低かったです😢😢さねがリエネルで1番うまいってこと！？ってなってたので「いいえ、最高スコアだと僕なので僕ですよ」と言っておきましたまた行きます 收起d
            ",,3,"{'repost_count': 0, 'comment_count': 1, 'like_count': 2, 'posting_tool': '近藤駿太超话', 'user_authentication': '黄V', 'id': 5231908469606227, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/006ExKXggy1i78lhy3pidj30m80tm0ub.jpg', 'retweet_url': ''}",Melonnyan,,,,,,,这是一个日记本 属性在置顶 本性很纯良 无意发起战争 骂我先骂木村慧人,,2025-11-11 13:27,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006ExKXgly8i4rvic94q7j30u00u03zy.jpg,https://weibo.com/6095895754/Qdo5gEj19,,positive,高市早苗及其政治立场,"The post mentions 'さね' in a friendly context, likely referring to 高市早苗. The tone is positive and playful, showing admiration for 'さね's skill in bowling. This reflects a positive sentiment towards 高市早苗, focusing on personal qualities rather than political stance.",happiness,,,,,,,https://wx3.sinaimg.cn/large/006ExKXggy1i78lhy3pidj30m80tm0ub.jpg,no
weibo,"                   谷崎早耶超话  🎀🌸⁡2025年のカメコさん写真たち🐰🤍⁡去年の全国ツアーと追加公演のときのです💭💭きらきらのアイドル姿、素敵に撮ってくれてありがとう。⁡今月はついに7周年コンサートです💎🎤🫧2026年2月23日📍Kアリーナ横浜 昼夜2公演7歳のお誕生日！みなさんと迎えられたらうれしいです💐.⁡いろんな髪型をしてきたけど、どれがお好みですか？♡ 收起d
            ",,3,"{'repost_count': 1, 'comment_count': 0, 'like_count': 2, 'posting_tool': '谷崎早耶超话', 'user_authentication': '普通用户', 'id': 5262392359390069, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx2.sinaimg.cn/large/008tGBZ8ly1i9xuivyvj5j30u011hgsz.jpg', 'retweet_url': ''}",早寝早起早耶耶,,,,,,,纯良无害小女孩一枚  善良是底色 嘴毒是性格🫰 喜欢我的我也喜欢你🥰 不喜欢我的动动手指划走别看  醜萼发言荏莘攻击者一律进入黑名单,,2026-02-03 16:19,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008tGBZ8ly8ici8ms56r1j30u00u00vk.jpg,https://weibo.com/7767732194/Qqb6PDoMJ,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is about an idol's anniversary concert and fan appreciation.,irrelevant,,,,,,,"https://wx2.sinaimg.cn/large/008tGBZ8ly1i9xuivyvj5j30u011hgsz.jpg,https://wx1.sinaimg.cn/large/008tGBZ8ly1i9xuiw7cagj30u011hq87.jpg,https://wx4.sinaimg.cn/large/008tGBZ8ly1i9xuiwea8jj30u011hjwj.jpg,https://wx1.sinaimg.cn/large/008tGBZ8ly1i9xuivrhe7j30u011hn22.jpg,https://wx1.sinaimg.cn/large/008tGBZ8ly1i9xuiwlkijj30u011htd4.jpg,https://wx3.sinaimg.cn/large/008tGBZ8ly1i9xuiwtcctj30u011hq8z.jpg,https://wx4.sinaimg.cn/large/008tGBZ8ly1i9xuix3rqmj30u011hagn.jpg,https://wx2.sinaimg.cn/large/008tGBZ8ly1i9xuixceljj30u011h43w.jpg,https://wx1.sinaimg.cn/large/008tGBZ8ly1i9xuixkvaej30u011hgr2.jpg",no
weibo,"                   石知田超话 「有時候生活是由逃跑構成的，寫作碰到瓶頸，就逃跑去畫畫，畫畫有點乏力了，就去看點有趣的書籍，書看膩了，就彈點吉他，或是去運動。用心的逃跑，從另一邊看就會是快樂的奔赴和面對。這樣說起來，去年到日本的拍攝，算是華麗的逃跑，一邊大口呼吸新的空氣，一邊快樂的工作和學習。今年初，又有機會可以見到大家了，覺得非常期待。 最近、 生活って意外と「逃げながら続いていくもの」だなって思います。 書くのに詰まったら、絵を描いて。 それも疲れたら、本を読んだり、ギターを弾いたり、体を動かしたり。 ちゃんと逃げてみると、 それって案外、前向きに向き合っている時間なのかもしれません。 去年の日本での撮影も、 新しい空気をいっぱい吸いながら、 楽しく仕事して、学べた、ちょっと特別な時間でした。 そして今年のはじめ、 またみなさんに会えそうで、今から楽しみにしています。」#chihtianfromIGupdate#  / Lcor_nerone的微博视频 收起d
            ",,3,"{'repost_count': 0, 'comment_count': 1, 'like_count': 2, 'posting_tool': '石知田超话', 'user_authentication': '普通用户', 'id': 5262285620120587, 'retweet_id': None, 'video_url': 'http://fb.video.weibocdn.com/o8/kPA6qNYOlx08v3AMaG8o01041200eXUr0E018.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1778041356&ssig=7Qxu1tkUaw&KID=unistore,video', 'image_url': '', 'retweet_url': ''}",cor_nerone,,,,,,,tag苦手｜2g网｜pain pain go away｜眼睛不对 检查不出来错别字 欢迎指出,,2026-02-03 09:15,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/0088ONWply8ibpxuu0s4zj30e80e8q4d.jpg,https://weibo.com/7459381721/Qq8kG0vmX,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is a personal reflection on life and work experiences.,irrelevant,,,,,,,,no
weibo,"                   #鸣海舞# 本日のセトリとお衣装です🌸💃 ※敬称略たくさん歌えて楽しかった〜！！ありがとうございました( *´꒳`*)੭⁾⁾昼☀️『私、アイドル宣言』mona『Realize!』i☆Ris『アンパンマンたいそう』ドリーミング　withみふうちゃん♡夜🌙『花ハ踊レヤいろはにほ』チーム”ハナヤマタ”『ようこそジャパリパークへ』どうぶつビスケッツ×PPP『好きすぎて滅！』M!LK　withこなかかな！『好き大好き好き好きチュン』おはようエレメンタリー　withおはエレさん🌈#おはようエレメンタリー 收起d
            ",,4,"{'repost_count': 2, 'comment_count': 0, 'like_count': 2, 'posting_tool': '微博网页版', 'user_authentication': '普通用户', 'id': 5294988506170170, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/006okSSrgy1ictu546k8hj317m1m67b3.jpg', 'retweet_url': ''}",八奈见又没吃饭,,,,,,,分享二次元｜声优｜艺人｜Coser｜,,2026-05-04 15:04,https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006okSSrly8i5miqxtk8nj30u00u0dht.jpg,https://weibo.com/5856406567/QDR5gpT8S,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is about a music setlist and performance.,irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/006okSSrgy1ictu546k8hj317m1m67b3.jpg,https://wx4.sinaimg.cn/large/006okSSrgy1ictu54acywj32801o07pg.jpg",no
weibo,"                   #多聞くん今どっち#ちょっと、これ絶対おかしい。第一話観てた時は全然興味無くて、むしろ定番すぎてちょっとストーリーがダサいと思ちゃったけど、今になってもうアニメと漫画2回も読破しちゃって、おかしいって！じめ原さんかわいいかわいいしぬしぬイケ原さんかっこよすぎてしぬしぬ宴ちゃんマジで天使惚れちゃうわもうこの2人早く付き合え！見ている側めっちゃ焦ってるけど‼️なんか、本当に久しぶりに乙女心が大爆発した。もうこんな気持ちが残ってないかと思ってたけどw 收起d
            ",,4,"{'repost_count': 1, 'comment_count': 1, 'like_count': 2, 'posting_tool': 'iPhone客户端', 'user_authentication': '普通用户', 'id': 5261631376593323, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx2.sinaimg.cn/large/b881dddfgy1i9veltwazvj20on0j9wkj.jpg', 'retweet_url': ''}",翼Tsubasakura,,,,,,,日漫杂食系：基本什么类型都看，重剧情。偏爱奇幻，悬疑。后宫番和萌系not my type 声优：村濑步，其他的也基本都看 日音：OORer/あたらよ/ヨルシカ等,,2026-02-01 13:55,https://tvax1.sinaimg.cn/crop.0.0.512.512.180/b881dddfly8fzdgxnj0bkj20e80e8js6.jpg,https://weibo.com/3095518687/QpRjrrFdV,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is about anime and personal feelings towards characters.,irrelevant,,,,,,,"https://wx2.sinaimg.cn/large/b881dddfgy1i9veltwazvj20on0j9wkj.jpg,https://wx4.sinaimg.cn/large/b881dddfgy1i9vem2nvvej21e00zs1kx.jpg,https://wx4.sinaimg.cn/large/b881dddfgy1i9veskop7hj209y0d5adb.jpg",no
weibo,"                   很奇怪，我这个月居然连续梦到你两次，都是梦到开演唱会，因为英语和日语都不太好，所以说起来特别有趣，拼出来的句子很奇怪，但是还挺好玩的，我现在日语也不太好，所以去用一下翻译器，如果翻译得问题的话，那非常抱歉。在梦里非常幸福，然后我觉得是有种预感，就去查了你有没有要开演唱会的，不过是以前的一些消息，期待能与你在现实中相遇。ちょっと不思議なんだけど、今月なんと二度も君のことを夢に見たの。どちらもコンサートを開いてる夢で、英語も日本語もあまり上手じゃないから、話し方がすごく変で面白かった。単語をつなげただけみたいな変な文だったけど、すごく楽しかった。今も日本語は上手じゃないので、翻訳機を使ってみます。もし翻訳がおかしかったら、本当にごめんなさい。夢の中ですごく幸せだったし、何か予感がして、コンサートの予定があるか調べてみたんです。過去の情報しか出てこなかったけれど、いつか現実で会えることを願っています。@YOJIRO_NODA野田洋次郎 收起d
            ",,3,"{'repost_count': 0, 'comment_count': 1, 'like_count': 2, 'posting_tool': 'OPPO Find X7', 'user_authentication': '普通用户', 'id': 5284176307945486, 'retweet_id': None, 'video_url': None, 'image_url': '', 'retweet_url': ''}",偷喝苹果酒,,,,,,,暂无简介,,2026-04-04 19:01,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008kx7rIly8ibw9xpgi9dj30u00u0799.jpg,https://weibo.com/7632482826/QzjOexkZ0,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is a personal dream and hopeful message about meeting a singer.,irrelevant,,,,,,,,no
weibo,"                   #日语学习##天声人语# 今日阅读&翻译打卡：私が一番好きな日本語（我最喜欢的日语词）【“你最喜欢的日语词是什么？”——一场以此为主题的作文竞赛，吸引了全球日语学习者参与。今年秋天，优秀作品从97个国家和地区脱颖而出。在此略作摘录，和大家分享。】相关单词：コンクール：竞赛，比赛当たり前「あたりまえ」：理所当然的乗り越える「のりこえる」：克服，跨越逆「ぎゃく」：相反救う「すくう」：拯救ありのまま：真实的，保持原样的受け入れる「うけいれる」：接受込める「こめる」：包含，倾注彩る「いろどる」：点缀，装饰身近「みぢか」：身边手作り「てづくり」：手工制作コツコツ：踏实地，孜孜不倦地地道「じみち」：踏实，稳健支える「ささえる」：支持，支撑幾多「いくた」：许多，无数交差する「こうさする」：交织，交汇輝き「かがやき」：光辉増す「ます」：增加欄「らん」：栏目 收起d
            ",,3,"{'repost_count': 1, 'comment_count': 0, 'like_count': 2, 'posting_tool': '微博网页版', 'user_authentication': '黄V', 'id': 5229024886657269, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/005tVF4mgy1i6zeapwuqoj30yi1a41kx.jpg', 'retweet_url': ''}",苏曼日语,,,,,,,苏曼日语官方微博（公众号同名），v+ riyugege（“日语哥哥”的拼音）,,2025-11-03 14:29,https://tvax3.sinaimg.cn/crop.0.0.600.600.180/005tVF4mly8hzubtrwvi8j30go0gowh9.jpg,https://weibo.com/5022920474/Qcb4krVRj,,irrelevant,高市早苗及其政治立场,The post does not mention or imply 高市早苗及其政治立场. It is about Japanese language learning and favorite words.,irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/005tVF4mgy1i6zeapwuqoj30yi1a41kx.jpg,https://wx2.sinaimg.cn/large/005tVF4mgy1i6zeapwhnhj30yi1a41kx.jpg,https://wx1.sinaimg.cn/large/005tVF4mgy1i6zeapzcr4j30yi1a41kx.jpg,https://wx1.sinaimg.cn/large/005tVF4mgy1i6zeapx7myj30yi1a4e7y.jpg,https://wx2.sinaimg.cn/large/005tVF4mgy1i6zeapw8e3j30yi1a41kx.jpg,https://wx3.sinaimg.cn/large/005tVF4mgy1i6zeapwyy1j30yi1a4hdp.jpg",no
weibo,"                   的野美青「私は誰かに決められた限界の中で生きるつもりはありませんし、選んでくださったスタッフさん、そして何より私を信じて支えてくれる皆さんの期待、その重みを一番知っているのは私だと思っています。だからこそ今のままでもいいと甘えそうになる自分を振り切って、もっと遠くへ、もっと深くへ。皆さんの誇りになれるような自分を目指して、一歩ずつ踏みしめていきたい。感謝という言葉では足りないほどの気持ちを、これからの姿で少しずつ返していきたいです」 收起d
            ",,3,"{'repost_count': 1, 'comment_count': 0, 'like_count': 2, 'posting_tool': '微博网页版', 'user_authentication': '红V', 'id': 5263150594654894, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/454c9ebagy1ia08tj506qj20qo0zkgs9.jpg', 'retweet_url': ''}",暁Mizuki,,,,,,,主に坂道保存。ほかラジオ、テレビ、お笑い(アメトーーク、ロンハー、有吉の壁)、 気になるツイートやネタなど。ほぼ貼るだけ,,2026-02-05 18:32,https://tva2.sinaimg.cn/crop.5.0.181.181.180/454c9ebagw1eni9gue20rj205k052mxn.jpg,https://weibo.com/1162649274/QquPNjwWW,,irrelevant,高市早苗及其政治立场,No mention or implication of 高市早苗及其政治立场. The post is a motivational quote from 的野美青 and does not reference any political figure or stance.,irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/454c9ebagy1ia08tj506qj20qo0zkgs9.jpg,https://wx1.sinaimg.cn/large/454c9ebagy1ia08tj4h5vj20qo0zkgt5.jpg,https://wx1.sinaimg.cn/large/454c9ebagy1ia08tj4hhkj20qo0zkafw.jpg,https://wx2.sinaimg.cn/large/454c9ebagy1ia08tj5emkj20qo0zkjyt.jpg,https://wx1.sinaimg.cn/large/454c9ebagy1ia08tj43gmj20zk0qotim.jpg,https://wx2.sinaimg.cn/large/454c9ebagy1ia08tj48ymj20qo0zkwnh.jpg,https://wx4.sinaimg.cn/large/454c9ebagy1ia08tj4orej20qo0zkwod.jpg,https://wx3.sinaimg.cn/large/454c9ebagy1ia08tj45nmj20qo0zkwm5.jpg,https://wx4.sinaimg.cn/large/454c9ebagy1ia08tj3lloj20qo0zkjxj.jpg",no
weibo,"                   乃木坂46超话 猫に起こされる乃木坂46#井上和#、『めざましテレビ』3月プレゼンターに決定井上和（乃木坂46）――エンタメプレゼンター就任を初めて聞いたときの感想は？「すごくうれしかったです！めざましテレビにこういう形で出演させていただけるなんて思ってもみなかったです」――早起きは得意ですか？「苦手です･･･、でも猫を飼い始めてから、猫が私の上に乗ってジャンプして起こしてくれるので（笑）起きられるようになりました」――『めざましテレビ』のイメージは？「子どもの頃から弟たちとめざましじゃんけんをしていました。おかげで井上家の朝はいつもにぎややかでした（笑）アナウンサーの皆さんが仲良くてアットホームな印象なので、スタジオにお邪魔するのが楽しみです」――エンタメプレゼンターの仕事で特にやってみたいことはありますか？「アニメが大好きなので、アニメのエンタメニュースをお伝えできたらうれしいです。緊張するとカミカミになるので原稿読みは心配ですが、一生懸命頑張ります！食べることも大好きなので食リポもやってみたいです」――視聴者のみなさんにメッセージをお願いします。「緊張していますが、皆さんに元気な朝を届けられるように笑顔で頑張ります！」 收起d
            ",,2,"{'repost_count': 0, 'comment_count': 0, 'like_count': 2, 'posting_tool': '乃木坂46超话', 'user_authentication': '黄V', 'id': 5274908510652571, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/4bda8d43gy1ib1rz5o3xrj20u011zgpn.jpg', 'retweet_url': ''}",Athena佳佳,,,,,,,就是颜控！！！人也好化妆品也好，只要好看就控！,,2026-03-10 05:14,https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/4bda8d43ly8hec55nowjqj20u00u0tca.jpg,https://weibo.com/1272614211/QvqIb2JLl,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is about 乃木坂46 and a TV presenter role, unrelated to politics.",irrelevant,,,,,,,https://wx3.sinaimg.cn/large/4bda8d43gy1ib1rz5o3xrj20u011zgpn.jpg,no
weibo,"                   舞台『サド公爵夫人』、東京公演の千秋楽を迎えました。 今回の作品は、心を燃やし続けながら舞台に立っているような感覚が強く、今日この日を無事に迎えられたことに、今はただホッとしています。 劇場に足を運んでくださった皆さまの心に、少しでも何かが届いていたなら、これ以上うれしいことはありません。 少し身体と心を休めて、これから始まる地方公演へ。 また新たな気持ちで、この作品と向き合っていきたいと思います。 收起d
            ",,5,"{'repost_count': 0, 'comment_count': 3, 'like_count': 2, 'posting_tool': 'iPad Pro', 'user_authentication': '普通用户', 'id': 5261557165720852, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/005Cbr3kly1i9v6lrfdgij30u00u0gns.jpg', 'retweet_url': ''}",Xxxppo88,,,,,,,SHUT THE FUCK UP.,,2026-02-01 09:00,https://tvax4.sinaimg.cn/crop.0.0.537.537.180/005Cbr3kly8h7whi167i4j30ex0exmxo.jpg,https://weibo.com/5144890530/QpPnKo0fO,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post discusses a theater performance and personal feelings about it, unrelated to politics.",irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/005Cbr3kly1i9v6lrfdgij30u00u0gns.jpg,https://wx1.sinaimg.cn/large/005Cbr3kly1i9v6lrod25j30u00u0jsw.jpg",no
weibo,"                   180428｜iori twiラグーナテンボスでのライブ、ありがとうございました✨暑い中、早くから待ってて下さった方もいて凄く嬉しかったです😢🌸そして、=LOVEの360°3Dシアターのオープンが決定しました！🕶✨6月30日からです♪瞳〜〜👁💓映り込む #ぴんくえんじぇる と はなちゃん😇🎀🤥 收起d
            ",,2,"{'repost_count': 0, 'comment_count': 0, 'like_count': 2, 'posting_tool': None, 'user_authentication': '普通用户', 'id': 5292638282455469, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/006cUg9wly1icmbf9xct7j31500uu101.jpg', 'retweet_url': ''}",KiraKiara_樹,,,,,,,齋藤樹愛羅｜个人存档博｜考古中,,2026-04-28 03:26,https://tvax3.sinaimg.cn/crop.0.0.724.724.180/006cUg9wly8ibqeu5yeikj30k40k4abp.jpg,https://weibo.com/5687521486/QCRWAaiMl,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is about a live event and entertainment updates, unrelated to politics.",irrelevant,,,,,,,"https://wx1.sinaimg.cn/large/006cUg9wly1icmbf9xct7j31500uu101.jpg,https://wx2.sinaimg.cn/large/006cUg9wly1icmc81wyqcj31kw16qk2k.jpg",no
weibo,"                   大樹さんお誕生日おめでとう！あなたとの出会いは私の一部を変えます。私は元々ほかの人にいつも嫌な気持ちを持てますので、ひととの接触がまったく排斥で、めちゃ暗い人です。でも、大樹さんは完全に明るくて、人とのコンタクトが本当に旨いです。あなたの積極的な姿を見て、なんとなく私も人と連結したいんです。誰でも大樹さんの姿を見て、きっと彼の明るい生活態度に感化されたでしょうと思っています。あなたとの出会いは、本当に私のラッキーです！最后，佐藤大树生日快乐！我知道你一定会一直积极努力的生活的，你一直是个很光明的人！你一定会走得很远！最后，希望以后有机会能当面见到你！！！！！🌲🌲🌲🌲🌲@SatoTaiki佐藤大树 收起d
            ",,2,"{'repost_count': 0, 'comment_count': 0, 'like_count': 2, 'posting_tool': 'Android', 'user_authentication': '普通用户', 'id': 5258971004798178, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx4.sinaimg.cn/large/006edGA0gy1i9mw85rio7j30uc0x846u.jpg', 'retweet_url': ''}",Ailvia_,,,,,,,まだまだですね(•̀ᴗ•́)و̑̑ 正心正念！ 主LDH，芬达团粉+堀推🦙树推🌲，赛飞团粉+ko推，浪配马推🐺，杰A团蓝担💙 韩漫热爱思密达🤤,,2026-01-25 05:44,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006edGA0ly8i7swb9uxlgj30u00u00uk.jpg,https://weibo.com/5706927640/QoK6wk8dY,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is a birthday message to a person named 大樹 and personal reflections, unrelated to politics.",irrelevant,,,,,,,https://wx4.sinaimg.cn/large/006edGA0gy1i9mw85rio7j30uc0x846u.jpg,no
weibo,"                   「All That Music」まであと、３日！ザ・タイガース、沢田研二、松田聖子、中森明菜にチェッカーズ、安室奈美恵、宇多田ヒカル、モーニング娘。の楽曲も？！時代を彩る極上のラブソングを、ジャンルを越えて集結したアーティストたちが、ここでしか見られないハーモニーで歌い上げます🎤🎼ラインナップ一部ご紹介🎼・「君だけに愛を」中川晃教&辰巳ゆうと・「Automatic」中川晃教&段原瑠々・「飾りじゃないのよ涙は」小林唯＆山﨑玲奈・「愛のかたまり」段原瑠々＆小田さくら・「きよしのズンドコ節」辰巳ゆうと・「赤いスイートピー」小田さくら【全員】「LOVEマシーン」「盛れ！ミアモーレ」..などなど 收起d
            ",,3,"{'repost_count': 1, 'comment_count': 0, 'like_count': 2, 'posting_tool': 'ほまるるHarmonyOS设备', 'user_authentication': '黄V', 'id': 5259042332350697, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx2.sinaimg.cn/large/005OL9NKgy1i9n5s4yzshj30u011i0xo.jpg', 'retweet_url': ''}",InoRi曦-,,,,,,,暂无简介,,2026-01-25 10:27,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005OL9NKly8hqfb81bayej30u00u0n1j.jpg,https://weibo.com/5330720056/QoLXz9Rwt,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is about a music event lineup, unrelated to politics.",irrelevant,,,,,,,https://wx2.sinaimg.cn/large/005OL9NKgy1i9n5s4yzshj30u011i0xo.jpg,no
weibo,"                   #DIALOGUE+##稗田宁宁# twi from nene_hieda「DIALOGUE＋WITH vol.7 －♯岡咲美保 －」ありがとうございました！お互いの音楽が交じり合って最高な時間でした🥹✨みほちゃん、イヤモニから聴こえる歌声がずーっと素敵で幸せだった…🌼みほちゃんにもみほちゃんずの皆さんにも、また会えますように！「DIALOGUE＋BOX THE LIVE!!!! vol.4 　新年会スペシャル」ありがとうございました！書き初めやらキュン台詞やら、いつものわちゃわちゃな私たちをお届けしました🥳ライブは笑顔だけどちょっと背筋が伸びるような２曲だったな✮*｡ﾟ激アツなライブ情報も解禁されたのでお見逃しなく🔥みほちゃん！もももしかして…ガンダムビルドダイバーズでご一緒して以来…？！こうやってライブで再会できて本当に嬉しかったです✨JOY、一緒に歌えてハッピーすぎた…🫶♯ダイアローグ ♯岡咲美保 收起d
            ",,2,"{'repost_count': 0, 'comment_count': 0, 'like_count': 2, 'posting_tool': '微博网页版', 'user_authentication': '黄V', 'id': 5259127366615299, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/006181cHly1i9nfjlx41ij316o1kwnla.jpg', 'retweet_url': ''}",ZzzzCan_,,,,,,,CUE!（キュー） AiRBLUE & DIALOGUE＋（ダイアローグ） / https://space.bilibili.com/58880197,,2026-01-25 16:05,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006181cHly8h8ezhthsjbj30u00u0ad4.jpg,https://weibo.com/5513484583/QoOaIrKWn,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is about a music live event and artist interactions, unrelated to politics.",irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/006181cHly1i9nfjlx41ij316o1kwnla.jpg,https://wx4.sinaimg.cn/large/006181cHly1i9nfjlvppej316o1kw7pd.jpg,https://wx2.sinaimg.cn/large/006181cHly1i9nfjlvspzj316o1kwngp.jpg,https://wx2.sinaimg.cn/large/006181cHly1i9nfjlvpx6j316o1kwqp2.jpg",no
weibo,"                   井桁弘惠超话 井桁弘恵のおしゃれチェック2026年1月25日放送分ゲストに #渋谷すばる さんをお迎えした#おしゃれクリップ いかがでしたか?フラワー柄ブルゾンにプリーツスカートを合わせた、甘さとハンサムさのバランスが絶妙ないげちゃんコーデ足元のブルーがさりげないアクセントに大人カジュアルないげちゃんでしたスタイリストさんからコメントをご紹介します今回のゲストは渋谷すばるさんし『芸能生活30周年 祝ソロになって初めてのトーク番組、特別な予感です一「自分の事とかこうやってしゃべるのは初めてかもあんまないですね·」と独特な空気感でオープニングから気になりますね衣装を確認にお伺いした際の渋谷さんのスタイリストさんもなんとおしゃれな方で気になるなる~そんな今回いげちゃんのオーダーは「ロックなイメージでお願いしま~す。。」とのこと渋谷さんをお迎えするROCK STYLE『こんな感じになりましたあ／俸日本を代表するファッションブランドの中でも独自の世界観と斬新なデザインで知られる⑧undercover_lab の2026 PRE-SPRINGコレクション業界にもデザイナー高橋さんのファンの方がいっぱいです黒地に豊やかなブルーの花柄のブルゾンは袖口のリブのラインがポイントにの「コ﹣新八環 收起d
            ",,2,"{'repost_count': 0, 'comment_count': 0, 'like_count': 2, 'posting_tool': '井桁弘惠超话', 'user_authentication': '普通用户', 'id': 5261301421185468, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx2.sinaimg.cn/large/008uW6BNly1i9ud8djzboj30z0185apo.jpg', 'retweet_url': ''}",可也就是对呵呵呵,,,,,,,暂无简介,,2026-01-31 16:04,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008uW6BNly8hcj6mekg4aj30u00u0781.jpg,https://weibo.com/7786201167/QpIJg4Yos,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post discusses a fashion TV program and guest appearance, unrelated to politics.",irrelevant,,,,,,,"https://wx2.sinaimg.cn/large/008uW6BNly1i9ud8djzboj30z0185apo.jpg,https://wx2.sinaimg.cn/large/008uW6BNly1i9ud8e5r0sj30z017rdv3.jpg,https://wx2.sinaimg.cn/large/008uW6BNly1i9ud8eoi9bj30z0187ncy.jpg",no
weibo,"                   高岭抚子超话【日向端ひなtwi更新】 握手会＆全員挨拶お見送りハイタッチ会＆抽選会ありがとうございました！♡リリイベで出会えたり、さらに仲良くなれたり、幸せな思い出が沢山だよっ🥺💖幸せたぃむでした₍ᐡ ̳ᴗ  ᴗᐡ₎""♥本当に沢山ありがとうございました😭！感謝の気持ちでいっぱいです！！！これからも隣に居させてくだしゃい🥺🫶🏻だいすきまるだよー！！！！！#高嶺のなでしこ##日向端ひな##日向端雏# 收起d
            ",,3,"{'repost_count': 0, 'comment_count': 1, 'like_count': 2, 'posting_tool': '高岭抚子超话', 'user_authentication': '普通用户', 'id': 5261302905703781, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/008cghnPgy1i9udcv5zlzj30sg0lcjur.jpg', 'retweet_url': ''}",我不想起名字了-,,,,,,,ひめり之家🏠无情的搬运机器 籾山ひめり激推💙ひめりちゃん往日ins缓慢补档中🌟更多可爱ひめり请点话题#籾山ひめり check✨,,2026-01-31 16:10,https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008cghnPly8i9l1vxbosuj30u00u0wh5.jpg,https://weibo.com/7510258761/QpILEnVOt,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is about a fan event for 高岭抚子 and related activities, unrelated to politics.",irrelevant,,,,,,,https://wx1.sinaimg.cn/large/008cghnPgy1i9udcv5zlzj30sg0lcjur.jpg,no
